Sale_ID,Date,Branch,Region,Product_ID,Product,Product_Category,Customer,Payment_Method,Unit_Price,Quantity,Discount,Total_Sales,Cost,Profit
S0597,2026-07-03,Kandy,Central,P013,Biscuits,Snacks,Customer_072,Mobile Wallet,666.53,8.0,0.019,5230.93,4223.15,1007.78
S0598,2026-07-12,Kurunegala,North Western,P018,Dish Wash,Household,Customer_053,Card,457.22,5.0,0.141,1963.76,1384.15,579.61
S0599,2026-07-19,Jaffna,Northern,P004,Mineral Water,Beverages,Customer_048,Card,546.92,10.0,0.111,4862.12,3658.35,1203.77
S0600,2026-07-30,Galle,Southern,P001,Coca Cola,Beverages,Customer_011,Card,478.29,6.0,0.031,2780.78,2093.92,686.86
S0601,2026-07-10,Colombo,Western,P015,Chocolate,Snacks,Customer_090,Online,347.33,5.0,0.199,1391.06,947.5,443.56
S0602,2026-07-15,Kurunegala,North Western,P011,Cheese,Dairy,Customer_089,Card,426.93,8.0,0.192,2759.68,2293.15,466.53
S0603,2026-07-18,Galle,Southern,P003,Fruit Juice,Beverages,Customer_019,Online,322.17,10.0,0.158,2712.67,2076.3,636.37
S0604,2026-07-07,Colombo,Western,P015,Chocolate,Snacks,Customer_069,Online,755.91,3.0,0.198,1818.72,1441.16,377.56
S0605,2026-07-08,Galle,Southern,P013,Biscuits,Snacks,Customer_003,Card,763.36,7.0,0.17,4435.12,3517.49,917.63
S0606,2026-07-07,Colombo,Western,P009,Milk,Dairy,Customer_063,Online,730.17,9.0,0.041,6302.1,4428.96,1873.14
S0607,2026-07-09,Kandy,Central,P018,Dish Wash,Household,Customer_077,Card,287.59,4.0,0.019,1128.5,801.43,327.07
S0608,2026-07-13,Colombo,Western,P009,Milk,Dairy,Customer_052,Card,323.72,2.0,0.042,620.25,423.07,197.18
S0609,2026-07-29,Galle,Southern,P019,Tissue,Household,Customer_086,Card,537.84,2.0,0.027,1046.64,888.85,157.79
S0610,2026-07-10,Galle,Southern,P004,Mineral Water,Beverages,Customer_069,Cash,369.38,2.0,0.098,666.36,561.99,104.37
S0611,2026-07-29,Colombo,Western,P018,Dish Wash,Household,Customer_093,Mobile Wallet,898.49,7.0,0.082,5773.7,4255.37,1518.33
S0612,2026-07-23,Jaffna,Northern,P011,Cheese,Dairy,Customer_025,Mobile Wallet,708.01,4.0,0.06,2662.12,1834.21,827.91
S0613,2026-07-27,Colombo,Western,P020,Soap,Household,Customer_017,Online,709.24,9.0,0.1,5744.84,4063.57,1681.27
S0614,2026-07-06,Colombo,Western,P010,Yogurt,Dairy,Customer_001,Card,992.9,4.0,0.041,3808.76,2782.49,1026.27
S0615,2026-07-03,Galle,Southern,P001,Coca Cola,Beverages,Customer_080,Cash,188.59,9.0,0.104,1520.79,1182.83,337.96
S0616,2026-07-01,Kandy,Central,P007,Dhal,Groceries,Customer_006,Online,702.12,8.0,0.104,5032.8,4044.44,988.36
S0617,2026-07-13,Kandy,Central,P001,Coca Cola,Beverages,Customer_046,Mobile Wallet,456.58,7.0,0.001,3192.86,2174.37,1018.49
S0618,2026-07-24,Kandy,Central,P015,Chocolate,Snacks,Customer_049,Card,861.66,8.0,0.064,6452.11,5034.16,1417.95
S0619,2026-07-24,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_059,Mobile Wallet,337.85,2.0,0.057,637.19,544.92,92.27
S0620,2026-07-24,Jaffna,Northern,P004,Mineral Water,Beverages,Customer_086,Online,531.1,10.0,0.076,4907.36,4199.44,707.92
S0621,2026-07-31,Kurunegala,North Western,P018,Dish Wash,Household,Customer_033,Card,1189.17,9.0,0.082,9824.92,6820.85,3004.07
S0622,2026-07-15,Galle,Southern,P014,Chips,Snacks,Customer_087,Card,336.46,1.0,0.121,295.75,239.69,56.06
S0623,2026-07-08,Kandy,Central,P016,Nuts,Snacks,Customer_003,Cash,194.91,2.0,0.185,317.7,251.1,66.6
S0624,2026-07-31,Colombo,Western,P002,Pepsi,Beverages,Customer_031,Online,500.17,2.0,0.021,979.33,725.84,253.49
S0625,2026-07-15,Kurunegala,North Western,P014,Chips,Snacks,Customer_011,Card,742.72,5.0,0.149,3160.27,2317.33,842.94
S0626,2026-07-14,Colombo,Western,P007,Dhal,Groceries,Customer_070,Mobile Wallet,1331.93,4.0,0.041,5109.28,3647.96,1461.32
S0627,2026-07-04,Galle,Southern,P002,Pepsi,Beverages,Customer_001,Mobile Wallet,629.16,10.0,0.16,5284.94,4155.51,1129.43
S0628,2026-07-23,Jaffna,Northern,P013,Biscuits,Snacks,Customer_020,Online,685.87,8.0,0.104,4916.32,4233.96,682.36
S0629,2026-07-16,Galle,Southern,P011,Cheese,Dairy,Customer_035,Online,1014.68,2.0,0.123,1779.75,1333.08,446.67
S0630,2026-07-26,Colombo,Western,P012,Butter,Dairy,Customer_092,Online,344.55,4.0,0.1,1240.38,971.57,268.81
S0631,2026-07-13,Kurunegala,North Western,P006,Sugar,Groceries,Customer_021,Mobile Wallet,906.25,9.0,0.065,7626.09,6047.05,1579.04
S0632,2026-07-09,Jaffna,Northern,P018,Dish Wash,Household,Customer_078,Card,435.36,8.0,0.063,3263.46,2575.28,688.18
S0633,2026-07-27,Kandy,Central,P015,Chocolate,Snacks,Customer_086,Card,186.88,6.0,0.139,965.42,823.5,141.92
S0634,2026-07-26,Colombo,Western,P012,Butter,Dairy,Customer_100,Online,1194.93,10.0,0.163,10001.56,7158.37,2843.19
S0635,2026-07-10,Kurunegala,North Western,P016,Nuts,Snacks,Customer_096,Online,162.55,6.0,0.067,909.95,707.5,202.45
S0636,2026-07-09,Galle,Southern,P017,Detergent,Household,Customer_085,Online,231.96,1.0,0.039,222.91,162.04,60.87
S0637,2026-07-27,Galle,Southern,P009,Milk,Dairy,Customer_002,Cash,882.81,5.0,0.186,3593.04,2878.09,714.95
S0638,2026-07-15,Colombo,Western,P005,Rice,Groceries,Customer_035,Online,1221.13,8.0,0.195,7864.08,5908.38,1955.7
S0639,2026-07-17,Galle,Southern,P004,Mineral Water,Beverages,Customer_065,Cash,163.05,3.0,0.132,424.58,369.66,54.92
S0640,2026-07-08,Colombo,Western,P002,Pepsi,Beverages,Customer_010,Cash,250.23,9.0,0.151,1912.01,1378.13,533.88
S0641,2026-07-29,Colombo,Western,P019,Tissue,Household,Customer_019,Cash,185.08,6.0,0.18,910.59,703.43,207.16
S0642,2026-07-26,Kurunegala,North Western,P015,Chocolate,Snacks,Customer_066,Cash,194.22,8.0,0.199,1244.56,994.38,250.18
S0643,2026-07-15,Colombo,Western,P014,Chips,Snacks,Customer_045,Mobile Wallet,207.65,1.0,0.086,189.79,135.25,54.54
S0644,2026-07-26,Colombo,Western,P017,Detergent,Household,Customer_042,Cash,481.05,9.0,0.187,3519.84,2645.37,874.47
S0645,2026-07-06,Colombo,Western,P014,Chips,Snacks,Customer_020,Online,665.39,4.0,0.115,2355.48,1769.73,585.75
S0646,2026-07-06,Colombo,Western,P012,Butter,Dairy,Customer_047,Mobile Wallet,246.39,8.0,0.123,1728.67,1364.88,363.79
S0647,2026-07-08,Galle,Southern,P013,Biscuits,Snacks,Customer_074,Online,194.18,3.0,0.025,567.98,413.58,154.4
S0648,2026-07-13,Kurunegala,North Western,P005,Rice,Groceries,Customer_061,Cash,513.93,9.0,0.018,4542.11,3417.37,1124.74
S0649,2026-07-24,Jaffna,Northern,P019,Tissue,Household,Customer_090,Cash,1419.68,2.0,0.081,2609.37,2125.85,483.52
S0650,2026-07-17,Kandy,Central,P013,Biscuits,Snacks,Customer_073,Cash,434.74,7.0,0.073,2821.03,2028.22,792.81
S0651,2026-07-28,Kurunegala,North Western,P019,Tissue,Household,Customer_071,Cash,384.86,1.0,0.111,342.14,299.51,42.63
S0652,2026-07-13,Kandy,Central,P020,Soap,Household,Customer_037,Cash,1331.74,9.0,0.11,10667.24,8329.73,2337.51
S0653,2026-07-01,Kandy,Central,P008,Cooking Oil,Groceries,Customer_078,Cash,257.93,3.0,0.138,667.01,545.86,121.15
S0654,2026-07-04,Kandy,Central,P012,Butter,Dairy,Customer_001,Online,563.04,1.0,0.039,541.08,413.51,127.57
S0655,2026-07-07,Kandy,Central,P005,Rice,Groceries,Customer_085,Cash,744.48,1.0,0.179,611.22,464.58,146.64
S0656,2026-07-10,Galle,Southern,P012,Butter,Dairy,Customer_013,Online,1089.55,1.0,0.124,954.45,681.74,272.71
S0657,2026-07-26,Jaffna,Northern,P016,Nuts,Snacks,Customer_006,Cash,465.15,1.0,0.177,382.82,293.62,89.2
S0658,2026-07-03,Jaffna,Northern,P006,Sugar,Groceries,Customer_098,Card,1152.6,7.0,0.119,7108.08,5554.98,1553.1
S0659,2026-07-28,Colombo,Western,P015,Chocolate,Snacks,Customer_031,Card,416.76,8.0,0.075,3084.02,2215.67,868.35
S0660,2026-07-09,Galle,Southern,P004,Mineral Water,Beverages,Customer_085,Mobile Wallet,536.89,8.0,0.169,3569.24,2562.36,1006.88
S0661,2026-07-08,Kandy,Central,P020,Soap,Household,Customer_085,Cash,801.18,10.0,0.112,7114.48,6018.23,1096.25
S0662,2026-07-06,Galle,Southern,P018,Dish Wash,Household,Customer_070,Cash,241.72,6.0,0.056,1369.1,982.55,386.55
S0663,2026-07-11,Jaffna,Northern,P003,Fruit Juice,Beverages,Customer_050,Card,353.19,6.0,0.031,2053.45,1560.03,493.42
S0664,2026-07-16,Galle,Southern,P002,Pepsi,Beverages,Customer_005,Online,626.51,7.0,0.018,4306.63,3349.77,956.86
S0665,2026-07-27,Colombo,Western,P004,Mineral Water,Beverages,Customer_063,Card,301.88,8.0,0.096,2183.2,1800.7,382.5
S0666,2026-07-24,Jaffna,Northern,P010,Yogurt,Dairy,Customer_068,Mobile Wallet,360.5,3.0,0.112,960.37,744.04,216.33
S0667,2026-07-15,Colombo,Western,P001,Coca Cola,Beverages,Customer_099,Card,498.54,1.0,0.085,456.16,322.53,133.63
S0668,2026-07-08,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_072,Online,507.71,7.0,0.048,3383.38,2682.89,700.49
S0669,2026-07-22,Kurunegala,North Western,P016,Nuts,Snacks,Customer_022,Cash,798.36,3.0,0.129,2086.11,1711.22,374.89
S0670,2026-07-07,Galle,Southern,P020,Soap,Household,Customer_087,Card,244.21,6.0,0.15,1245.47,965.74,279.73
S0671,2026-07-29,Colombo,Western,P015,Chocolate,Snacks,Customer_048,Online,262.74,9.0,0.028,2298.45,1809.05,489.4
S0672,2026-07-01,Kandy,Central,P002,Pepsi,Beverages,Customer_020,Online,554.71,1.0,0.123,486.48,339.56,146.92
S0673,2026-07-09,Kurunegala,North Western,P017,Detergent,Household,Customer_046,Card,561.16,5.0,0.07,2609.39,2096.42,512.97
S0674,2026-07-30,Galle,Southern,P018,Dish Wash,Household,Customer_089,Online,1414.97,1.0,0.156,1194.23,884.89,309.34
S0675,2026-07-15,Kurunegala,North Western,P020,Soap,Household,Customer_032,Mobile Wallet,806.24,3.0,0.064,2263.92,1916.53,347.39
S0676,2026-07-16,Jaffna,Northern,P011,Cheese,Dairy,Customer_078,Cash,595.19,8.0,0.072,4418.69,3222.87,1195.82
S0677,2026-07-21,Kandy,Central,P009,Milk,Dairy,Customer_089,Online,592.88,3.0,0.025,1734.17,1520.96,213.21
S0678,2026-07-22,Colombo,Western,P008,Cooking Oil,Groceries,Customer_027,Mobile Wallet,1112.59,7.0,0.056,7351.99,6029.65,1322.34
S0679,2026-07-07,Kurunegala,North Western,P002,Pepsi,Beverages,Customer_013,Card,620.92,5.0,0.119,2735.15,2281.83,453.32
S0680,2026-07-17,Galle,Southern,P016,Nuts,Snacks,Customer_071,Online,257.92,8.0,0.146,1762.11,1202.76,559.35
S0681,2026-07-18,Colombo,Western,P018,Dish Wash,Household,Customer_007,Card,847.79,6.0,0.158,4283.04,3241.21,1041.83
S0682,2026-07-27,Kurunegala,North Western,P005,Rice,Groceries,Customer_019,Mobile Wallet,1728.99,10.0,0.13,15042.21,11781.02,3261.19
S0683,2026-07-29,Jaffna,Northern,P012,Butter,Dairy,Customer_021,Card,223.75,5.0,0.189,907.31,768.27,139.04
S0684,2026-07-25,Kurunegala,North Western,P007,Dhal,Groceries,Customer_099,Card,1263.61,7.0,0.056,8349.93,6301.6,2048.33
S0685,2026-07-24,Kurunegala,North Western,P007,Dhal,Groceries,Customer_061,Card,193.25,3.0,0.063,543.23,449.01,94.22
S0686,2026-07-23,Jaffna,Northern,P001,Coca Cola,Beverages,Customer_026,Mobile Wallet,599.13,3.0,0.097,1623.04,1249.01,374.03
S0687,2026-07-07,Galle,Southern,P013,Biscuits,Snacks,Customer_092,Cash,501.56,7.0,0.057,3310.8,2350.75,960.05
S0688,2026-07-04,Colombo,Western,P020,Soap,Household,Customer_031,Card,1058.23,4.0,0.189,3432.9,2846.17,586.73
S0689,2026-07-29,Colombo,Western,P005,Rice,Groceries,Customer_071,Card,976.69,7.0,0.145,5845.49,4722.83,1122.66
S0690,2026-07-15,Colombo,Western,P019,Tissue,Household,Customer_059,Card,591.14,4.0,0.14,2033.52,1688.05,345.47
S0691,2026-07-07,Colombo,Western,P007,Dhal,Groceries,Customer_093,Online,834.46,3.0,0.028,2433.29,1830.2,603.09
S0692,2026-07-04,Colombo,Western,P007,Dhal,Groceries,Customer_067,Card,1217.77,4.0,0.042,4666.49,3174.78,1491.71
S0693,2026-07-23,Galle,Southern,P003,Fruit Juice,Beverages,Customer_090,Card,462.58,1.0,0.042,443.15,357.7,85.45
S0694,2026-07-20,Kurunegala,North Western,P001,Coca Cola,Beverages,Customer_083,Online,561.12,8.0,0.177,3694.41,2892.17,802.24
S0695,2026-07-23,Galle,Southern,P015,Chocolate,Snacks,Customer_044,Online,601.01,10.0,0.199,4814.09,3743.27,1070.82
S0696,2026-07-17,Kurunegala,North Western,P012,Butter,Dairy,Customer_063,Cash,421.01,7.0,0.081,2708.36,2251.87,456.49
S0697,2026-07-16,Colombo,Western,P003,Fruit Juice,Beverages,Customer_085,Mobile Wallet,221.23,8.0,0.03,1716.74,1291.31,425.43
S0698,2026-07-20,Colombo,Western,P014,Chips,Snacks,Customer_043,Card,898.41,6.0,0.054,5099.38,3862.34,1237.04
S0699,2026-07-09,Galle,Southern,P005,Rice,Groceries,Customer_019,Cash,993.7,1.0,0.089,905.26,760.32,144.94
S0700,2026-07-04,Kandy,Central,P019,Tissue,Household,Customer_021,Card,972.38,4.0,0.023,3800.06,2589.36,1210.7
S0701,2026-07-01,Kurunegala,North Western,P011,Cheese,Dairy,Customer_082,Cash,485.25,6.0,0.052,2760.1,1968.79,791.31
S0702,2026-07-03,Colombo,Western,P013,Biscuits,Snacks,Customer_095,Mobile Wallet,316.07,9.0,0.121,2500.43,2090.93,409.5
S0703,2026-07-09,Kurunegala,North Western,P008,Cooking Oil,Groceries,Customer_033,Cash,1073.66,1.0,0.166,895.43,716.76,178.67
S0704,2026-07-17,Galle,Southern,P007,Dhal,Groceries,Customer_062,Card,680.37,3.0,0.193,1647.18,1182.86,464.32
S0705,2026-07-05,Kandy,Central,P006,Sugar,Groceries,Customer_071,Mobile Wallet,1493.17,5.0,0.156,6301.18,5003.67,1297.51
S0706,2026-07-03,Kurunegala,North Western,P015,Chocolate,Snacks,Customer_027,Card,123.51,10.0,0.055,1167.17,860.73,306.44
S0707,2026-07-09,Kandy,Central,P004,Mineral Water,Beverages,Customer_043,Online,604.41,5.0,0.027,2940.45,2197.16,743.29
S0708,2026-07-19,Kandy,Central,P005,Rice,Groceries,Customer_086,Online,1798.72,2.0,0.109,3205.32,2195.41,1009.91
S0709,2026-07-11,Galle,Southern,P015,Chocolate,Snacks,Customer_010,Cash,674.89,2.0,0.059,1270.14,1042.09,228.05
S0710,2026-07-28,Kandy,Central,P011,Cheese,Dairy,Customer_089,Card,1040.69,1.0,0.149,885.63,749.75,135.88
S0711,2026-07-19,Jaffna,Northern,P002,Pepsi,Beverages,Customer_088,Online,204.09,2.0,0.178,335.52,290.81,44.71
S0712,2026-07-01,Colombo,Western,P011,Cheese,Dairy,Customer_006,Cash,338.47,5.0,0.069,1575.58,1307.93,267.65
S0713,2026-07-31,Galle,Southern,P005,Rice,Groceries,Customer_019,Cash,1193.28,3.0,0.06,3365.05,2761.19,603.86
S0714,2026-07-01,Kandy,Central,P013,Biscuits,Snacks,Customer_094,Mobile Wallet,581.09,5.0,0.105,2600.38,2124.49,475.89
S0715,2026-07-25,Kandy,Central,P007,Dhal,Groceries,Customer_068,Online,1219.53,1.0,0.008,1209.77,1061.24,148.53
S0716,2026-07-16,Galle,Southern,P011,Cheese,Dairy,Customer_099,Card,406.61,4.0,0.151,1380.85,1146.05,234.8
S0717,2026-07-04,Kandy,Central,P018,Dish Wash,Household,Customer_088,Cash,172.62,1.0,0.181,141.38,111.47,29.91
S0718,2026-07-25,Galle,Southern,P008,Cooking Oil,Groceries,Customer_076,Card,194.45,5.0,0.005,967.39,661.35,306.04
S0719,2026-07-05,Colombo,Western,P001,Coca Cola,Beverages,Customer_056,Card,374.04,8.0,0.051,2839.71,2193.34,646.37
S0720,2026-07-12,Colombo,Western,P014,Chips,Snacks,Customer_057,Mobile Wallet,513.41,7.0,0.149,3058.38,2573.25,485.13
S0721,2026-07-17,Colombo,Western,P001,Coca Cola,Beverages,Customer_039,Online,306.54,4.0,0.002,1223.71,835.41,388.3
S0722,2026-07-26,Colombo,Western,P008,Cooking Oil,Groceries,Customer_024,Online,1707.4,2.0,0.161,2865.02,2442.27,422.75
S0723,2026-07-28,Galle,Southern,P015,Chocolate,Snacks,Customer_019,Card,414.89,1.0,0.187,337.31,254.97,82.34
S0724,2026-07-26,Kandy,Central,P007,Dhal,Groceries,Customer_080,Online,389.33,4.0,0.198,1248.97,1046.67,202.3
S0725,2026-07-21,Galle,Southern,P018,Dish Wash,Household,Customer_028,Mobile Wallet,1296.75,10.0,0.063,12150.55,9305.67,2844.88
S0726,2026-07-21,Colombo,Western,P009,Milk,Dairy,Customer_010,Card,535.64,3.0,0.193,1296.78,936.03,360.75
S0727,2026-07-03,Kandy,Central,P012,Butter,Dairy,Customer_059,Cash,1025.75,4.0,0.058,3865.03,3111.79,753.24
S0728,2026-07-27,Jaffna,Northern,P016,Nuts,Snacks,Customer_004,Card,566.17,8.0,0.093,4108.13,2815.8,1292.33
S0729,2026-07-09,Colombo,Western,P001,Coca Cola,Beverages,Customer_023,Online,539.76,1.0,0.015,531.66,454.28,77.38
S0730,2026-07-31,Kandy,Central,P007,Dhal,Groceries,Customer_081,Card,1739.06,6.0,0.123,9150.93,7759.22,1391.71
S0731,2026-07-21,Colombo,Western,P018,Dish Wash,Household,Customer_011,Mobile Wallet,408.87,4.0,0.085,1496.46,1045.22,451.24
S0732,2026-07-18,Colombo,Western,P003,Fruit Juice,Beverages,Customer_031,Mobile Wallet,608.6,10.0,0.065,5690.41,4277.38,1413.03
S0733,2026-07-01,Kandy,Central,P004,Mineral Water,Beverages,Customer_032,Card,363.35,8.0,0.055,2746.93,2204.76,542.17
S0734,2026-07-27,Colombo,Western,P001,Coca Cola,Beverages,Customer_090,Mobile Wallet,615.88,2.0,0.069,1146.77,920.15,226.62
S0735,2026-07-02,Jaffna,Northern,P010,Yogurt,Dairy,Customer_085,Cash,749.15,6.0,0.095,4067.88,3327.58,740.3
S0736,2026-07-26,Kurunegala,North Western,P006,Sugar,Groceries,Customer_070,Mobile Wallet,448.9,10.0,0.117,3963.79,3331.71,632.08
S0737,2026-07-14,Colombo,Western,P011,Cheese,Dairy,Customer_061,Card,255.87,7.0,0.078,1651.38,1378.76,272.62
S0738,2026-07-18,Kandy,Central,P010,Yogurt,Dairy,Customer_098,Cash,496.91,1.0,0.094,450.2,395.72,54.48
S0739,2026-07-09,Jaffna,Northern,P018,Dish Wash,Household,Customer_051,Online,1386.66,3.0,0.119,3664.94,2972.41,692.53
S0740,2026-07-31,Kurunegala,North Western,P001,Coca Cola,Beverages,Customer_046,Card,486.6,2.0,0.191,787.32,595.04,192.28
S0741,2026-07-21,Kurunegala,North Western,P015,Chocolate,Snacks,Customer_074,Mobile Wallet,838.52,1.0,0.097,757.18,608.43,148.75
S0742,2026-07-18,Kurunegala,North Western,P019,Tissue,Household,Customer_008,Cash,961.25,5.0,0.187,3907.48,3000.4,907.08
S0743,2026-07-28,Jaffna,Northern,P013,Biscuits,Snacks,Customer_085,Card,463.74,3.0,0.127,1214.54,956.61,257.93
S0744,2026-07-10,Galle,Southern,P006,Sugar,Groceries,Customer_064,Card,772.24,2.0,0.04,1482.7,1175.66,307.04
S0745,2026-07-19,Jaffna,Northern,P002,Pepsi,Beverages,Customer_016,Cash,550.17,1.0,0.073,510.01,396.13,113.88
S0746,2026-07-29,Galle,Southern,P008,Cooking Oil,Groceries,Customer_098,Card,713.22,4.0,0.108,2544.77,2011.6,533.17
S0747,2026-07-02,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_056,Cash,334.43,2.0,0.176,551.14,415.27,135.87
S0748,2026-07-18,Galle,Southern,P005,Rice,Groceries,Customer_030,Card,512.07,9.0,0.023,4502.63,3338.74,1163.89
S0749,2026-07-08,Jaffna,Northern,P002,Pepsi,Beverages,Customer_074,Card,120.7,9.0,0.134,940.74,747.3,193.44
S0750,2026-07-11,Kurunegala,North Western,P013,Biscuits,Snacks,Customer_015,Card,496.99,10.0,0.2,3975.92,2873.1,1102.82
S0751,2026-07-17,Kandy,Central,P014,Chips,Snacks,Customer_099,Card,231.41,2.0,0.154,391.55,296.89,94.66
S0752,2026-07-23,Colombo,Western,P020,Soap,Household,Customer_082,Card,178.55,7.0,0.01,1237.35,1071.27,166.08
S0753,2026-07-07,Galle,Southern,P019,Tissue,Household,Customer_084,Cash,198.67,9.0,0.104,1602.07,1116.65,485.42
S0754,2026-07-24,Jaffna,Northern,P014,Chips,Snacks,Customer_017,Online,876.46,4.0,0.148,2986.98,2105.64,881.34
S0755,2026-07-21,Colombo,Western,P008,Cooking Oil,Groceries,Customer_087,Cash,1463.52,10.0,0.0,14635.2,11927.98,2707.22
S0756,2026-07-23,Colombo,Western,P009,Milk,Dairy,Customer_037,Cash,301.79,10.0,0.036,2909.26,2498.55,410.71
S0757,2026-07-22,Galle,Southern,P004,Mineral Water,Beverages,Customer_062,Mobile Wallet,270.03,9.0,0.081,2233.42,1931.37,302.05
S0758,2026-07-22,Galle,Southern,P011,Cheese,Dairy,Customer_016,Card,502.07,4.0,0.14,1727.12,1453.77,273.35
S0759,2026-07-26,Colombo,Western,P009,Milk,Dairy,Customer_093,Mobile Wallet,275.49,6.0,0.053,1565.33,1164.57,400.76
S0760,2026-07-29,Colombo,Western,P018,Dish Wash,Household,Customer_009,Card,982.48,2.0,0.163,1644.67,1292.36,352.31
S0761,2026-07-31,Kandy,Central,P009,Milk,Dairy,Customer_085,Online,371.88,5.0,0.067,1734.82,1422.76,312.06
S0762,2026-07-12,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_076,Cash,499.35,6.0,0.192,2420.85,1771.26,649.59
S0763,2026-07-05,Galle,Southern,P012,Butter,Dairy,Customer_056,Online,951.49,3.0,0.105,2554.75,2218.84,335.91
S0764,2026-07-16,Jaffna,Northern,P004,Mineral Water,Beverages,Customer_056,Cash,577.44,2.0,0.148,983.96,813.56,170.4
S0765,2026-07-22,Jaffna,Northern,P005,Rice,Groceries,Customer_011,Mobile Wallet,1169.32,1.0,0.184,954.17,811.35,142.82
S0766,2026-07-26,Colombo,Western,P015,Chocolate,Snacks,Customer_080,Mobile Wallet,699.29,9.0,0.194,5072.65,3817.82,1254.83
S0767,2026-07-23,Colombo,Western,P001,Coca Cola,Beverages,Customer_004,Mobile Wallet,392.35,1.0,0.046,374.3,265.0,109.3
S0768,2026-07-28,Jaffna,Northern,P011,Cheese,Dairy,Customer_074,Online,915.04,9.0,0.15,7000.06,5079.08,1920.98
S0769,2026-07-15,Galle,Southern,P008,Cooking Oil,Groceries,Customer_069,Card,842.78,6.0,0.198,4055.46,3121.17,934.29
S0770,2026-07-04,Kurunegala,North Western,P001,Coca Cola,Beverages,Customer_089,Card,379.58,1.0,0.099,342.0,277.35,64.65
S0771,2026-07-09,Colombo,Western,P015,Chocolate,Snacks,Customer_039,Cash,505.64,1.0,0.19,409.57,296.8,112.77
S0772,2026-07-01,Galle,Southern,P011,Cheese,Dairy,Customer_071,Mobile Wallet,382.84,1.0,0.185,312.01,245.83,66.18
S0773,2026-07-01,Kandy,Central,P001,Coca Cola,Beverages,Customer_066,Online,356.44,1.0,0.144,305.11,234.33,70.78
S0774,2026-07-07,Kandy,Central,P003,Fruit Juice,Beverages,Customer_014,Online,362.48,5.0,0.004,1805.15,1457.66,347.49
S0775,2026-07-26,Kandy,Central,P010,Yogurt,Dairy,Customer_077,Online,759.31,5.0,0.048,3614.32,2476.34,1137.98
S0776,2026-07-30,Kandy,Central,P016,Nuts,Snacks,Customer_010,Card,228.25,8.0,0.174,1508.28,1271.55,236.73
S0777,2026-07-08,Galle,Southern,P004,Mineral Water,Beverages,Customer_015,Online,201.19,6.0,0.105,1080.39,846.57,233.82
S0778,2026-07-10,Kurunegala,North Western,P015,Chocolate,Snacks,Customer_060,Card,883.3,8.0,0.138,6091.24,4155.69,1935.55
S0779,2026-07-04,Kandy,Central,P002,Pepsi,Beverages,Customer_060,Card,333.59,10.0,0.073,3092.38,2225.43,866.95
S0780,2026-07-24,Kandy,Central,P003,Fruit Juice,Beverages,Customer_036,Cash,533.05,3.0,0.037,1539.98,1119.74,420.24
S0781,2026-07-26,Colombo,Western,P001,Coca Cola,Beverages,Customer_003,Cash,193.68,7.0,0.199,1085.96,752.09,333.87
S0782,2026-07-19,Jaffna,Northern,P015,Chocolate,Snacks,Customer_088,Mobile Wallet,548.07,10.0,0.139,4718.88,3321.4,1397.48
S0783,2026-07-28,Kandy,Central,P004,Mineral Water,Beverages,Customer_087,Card,534.19,3.0,0.196,1288.47,951.32,337.15
S0784,2026-07-12,Colombo,Western,P019,Tissue,Household,Customer_004,Card,702.95,1.0,0.158,591.88,407.3,184.58
S0785,2026-07-21,Kurunegala,North Western,P003,Fruit Juice,Beverages,Customer_069,Card,320.87,1.0,0.107,286.54,214.47,72.07
S0786,2026-07-26,Galle,Southern,P006,Sugar,Groceries,Customer_090,Online,1233.91,8.0,0.191,7985.87,6156.79,1829.08
S0787,2026-07-16,Colombo,Western,P006,Sugar,Groceries,Customer_054,Cash,673.93,4.0,0.056,2544.76,1929.97,614.79
S0788,2026-07-31,Colombo,Western,P016,Nuts,Snacks,Customer_043,Cash,606.47,1.0,0.033,586.46,479.44,107.02
S0789,2026-07-10,Colombo,Western,P003,Fruit Juice,Beverages,Customer_056,Online,364.83,8.0,0.083,2676.39,2227.01,449.38
S0790,2026-07-15,Colombo,Western,P018,Dish Wash,Household,Customer_065,Mobile Wallet,626.11,6.0,0.051,3565.07,2821.25,743.82
S0791,2026-07-14,Kurunegala,North Western,P007,Dhal,Groceries,Customer_015,Online,1490.6,5.0,0.193,6014.57,4643.75,1370.82
S0792,2026-07-18,Kandy,Central,P016,Nuts,Snacks,Customer_086,Cash,523.78,7.0,0.042,3512.47,2432.9,1079.57
S0793,2026-07-30,Kandy,Central,P012,Butter,Dairy,Customer_083,Online,1014.15,3.0,0.139,2619.55,1981.93,637.62
S0794,2026-07-14,Kandy,Central,P019,Tissue,Household,Customer_022,Online,490.79,2.0,0.11,873.61,689.01,184.6
S0795,2026-07-15,Colombo,Western,P006,Sugar,Groceries,Customer_007,Mobile Wallet,573.34,2.0,0.092,1041.19,827.94,213.25
S0796,2026-07-08,Colombo,Western,P006,Sugar,Groceries,Customer_068,Card,1171.97,4.0,0.126,4097.21,3557.81,539.4
S0797,2026-07-11,Colombo,Western,P009,Milk,Dairy,Customer_044,Card,439.65,1.0,0.105,393.49,341.56,51.93
